,order_id,order_date,order_time
40172,17710,2015-10-29,14:19:18
40176,17711,2015-10-29,14:48:11
40177,17712,2015-10-29,14:49:33
40178,17713,2015-10-29,15:34:45
40180,17714,2015-10-29,15:37:45
40182,17715,2015-10-29,16:09:06
40183,17716,2015-10-29,16:10:17
40185,17717,2015-10-29,16:17:48
40186,17718,2015-10-29,16:20:49
40188,17719,2015-10-29,16:31:19
40191,17720,2015-10-29,16:49:27
40193,17721,2015-10-29,17:00:24
40195,17722,2015-10-29,17:08:33
40198,17723,2015-10-29,17:18:27
40199,17724,2015-10-29,17:19:18
40202,17725,2015-10-29,17:19:56
40203,17726,2015-10-29,17:26:08
40205,17727,2015-10-29,17:30:21
40206,17728,2015-10-29,17:45:05
40209,17729,2015-10-29,17:47:28
40210,17730,2015-10-29,17:48:12
40212,17731,2015-10-29,18:11:03
40216,17732,2015-10-29,18:19:45
40219,17733,2015-10-29,18:36:45
40223,17734,2015-10-29,18:41:38
40225,17735,2015-10-29,18:45:38
40227,17736,2015-10-29,18:46:16
40229,17737,2015-10-29,19:11:44
40230,17738,2015-10-29,19:40:15
40232,17739,2015-10-29,19:40:21
40233,17740,2015-10-29,20:19:54
40236,17741,2015-10-29,20:26:24
40238,17742,2015-10-29,20:45:04
40241,17743,2015-10-29,20:54:42
40242,17744,2015-10-29,21:43:54
40246,17745,2015-10-29,21:58:11
40249,17746,2015-10-29,22:45:29
40253,17747,2015-10-30,11:23:00
40256,17748,2015-10-30,11:30:01
40257,17749,2015-10-30,11:42:04
40261,17750,2015-10-30,11:45:40
40262,17751,2015-10-30,11:54:25
40263,17752,2015-10-30,12:04:23
40265,17753,2015-10-30,12:14:53
40275,17754,2015-10-30,12:19:17
40277,17755,2015-10-30,12:20:21
40282,17756,2015-10-30,12:29:34
40289,17757,2015-10-30,12:35:18
40290,17758,2015-10-30,12:49:24
40293,17759,2015-10-30,12:52:06
40297,17760,2015-10-30,12:52:51
40300,17761,2015-10-30,12:55:37
40305,17762,2015-10-30,13:07:36
40308,17763,2015-10-30,13:14:17
40309,17764,2015-10-30,13:21:44
40310,17765,2015-10-30,13:27:34
40311,17766,2015-10-30,13:32:31
40313,17767,2015-10-30,13:33:50
40314,17768,2015-10-30,13:40:09
40318,17769,2015-10-30,13:42:12
40320,17770,2015-10-30,13:48:00
40323,17771,2015-10-30,13:51:22
40324,17772,2015-10-30,14:05:25
40329,17773,2015-10-30,14:18:45
40330,17774,2015-10-30,15:01:40
40331,17775,2015-10-30,15:36:31
40334,17776,2015-10-30,15:47:01
40337,17777,2015-10-30,15:50:10
40339,17778,2015-10-30,15:56:08
40341,17779,2015-10-30,16:13:39
40345,17780,2015-10-30,16:55:08
40348,17781,2015-10-30,17:18:57
40349,17782,2015-10-30,17:33:13
40351,17783,2015-10-30,17:47:31
40352,17784,2015-10-30,17:56:20
40353,17785,2015-10-30,18:16:59
40356,17786,2015-10-30,18:20:42
40359,17787,2015-10-30,18:26:46
40363,17788,2015-10-30,18:31:22
40365,17789,2015-10-30,18:41:15
40369,17790,2015-10-30,19:04:33
40371,17791,2015-10-30,19:11:23
40375,17792,2015-10-30,19:54:07
40377,17793,2015-10-30,20:06:31
40381,17794,2015-10-30,20:13:40
40383,17795,2015-10-30,20:33:39
40385,17796,2015-10-30,20:36:15
40387,17797,2015-10-30,20:45:48
40389,17798,2015-10-30,20:58:51
40391,17799,2015-10-30,21:06:50
40394,17800,2015-10-30,21:08:09
40398,17801,2015-10-30,21:11:15
40401,17802,2015-10-30,21:32:54
40405,17803,2015-10-30,21:33:01
40406,17804,2015-10-30,21:42:16
40408,17805,2015-10-30,22:00:29
40409,17806,2015-10-30,22:16:38
40410,17807,2015-10-30,22:22:29
40413,17808,2015-10-30,22:29:03
40414,17809,2015-10-30,22:47:04
40417,17810,2015-10-31,12:13:20
40428,17811,2015-10-31,12:18:34
40431,17812,2015-10-31,12:28:40
40432,17813,2015-10-31,12:33:23
40435,17814,2015-10-31,13:08:25
40448,17815,2015-10-31,13:10:35
40449,17816,2015-10-31,13:38:15
40450,17817,2015-10-31,14:02:38
40453,17818,2015-10-31,14:03:33
40454,17819,2015-10-31,14:26:45
40456,17820,2015-10-31,14:45:40
40458,17821,2015-10-31,14:54:23
40462,17822,2015-10-31,15:04:49
40464,17823,2015-10-31,15:08:24
40466,17824,2015-10-31,15:19:35
40467,17825,2015-10-31,15:26:05
40469,17826,2015-10-31,15:32:37
40470,17827,2015-10-31,15:37:19
40474,17828,2015-10-31,15:47:50
40475,17829,2015-10-31,15:56:50
40479,17830,2015-10-31,16:24:03
40480,17831,2015-10-31,16:29:57
40482,17832,2015-10-31,16:45:11
40483,17833,2015-10-31,16:46:38
40485,17834,2015-10-31,16:52:16
40487,17835,2015-10-31,17:03:45
40490,17836,2015-10-31,17:10:28
40493,17837,2015-10-31,17:11:19
40496,17838,2015-10-31,17:37:07
40498,17839,2015-10-31,17:42:10
40499,17840,2015-10-31,17:51:49
40503,17841,2015-10-31,18:00:34
40504,17842,2015-10-31,18:22:14
40506,17843,2015-10-31,18:29:05
40507,17844,2015-10-31,18:29:33
40508,17845,2015-10-31,18:47:27
40509,17846,2015-10-31,18:58:48
40511,17847,2015-10-31,19:00:09
40512,17848,2015-10-31,19:05:09
40515,17849,2015-10-31,19:09:42
40517,17850,2015-10-31,19:20:14
40520,17851,2015-10-31,19:21:35
40522,17852,2015-10-31,19:29:22
40523,17853,2015-10-31,19:31:38
40525,17854,2015-10-31,19:40:00
40527,17855,2015-10-31,19:44:47
40531,17856,2015-10-31,19:45:19
40533,17857,2015-10-31,19:48:00
40536,17858,2015-10-31,19:48:43
40539,17859,2015-10-31,19:54:49
40541,17860,2015-10-31,20:01:15
40542,17861,2015-10-31,20:13:29
40543,17862,2015-10-31,20:19:12
40547,17863,2015-10-31,20:43:23
40549,17864,2015-10-31,20:45:44
40551,17865,2015-10-31,20:46:47
40553,17866,2015-10-31,20:52:15
40555,17867,2015-10-31,21:10:16
40557,17868,2015-10-31,21:12:28
40559,17869,2015-10-31,21:15:19
40560,17870,2015-10-31,21:26:08
40563,17871,2015-10-31,21:26:55
40565,17872,2015-10-31,21:45:19
40566,17873,2015-10-31,21:57:11
40567,17874,2015-10-31,21:59:24
40569,17875,2015-10-31,22:09:55
40570,17876,2015-10-31,22:12:58
40573,17877,2015-10-31,22:17:10
40574,17878,2015-10-31,22:22:40
40576,17879,2015-11-01,11:40:19
40577,17880,2015-11-01,12:12:20
40585,17881,2015-11-01,12:23:50
40587,17882,2015-11-01,12:31:08
40588,17883,2015-11-01,12:38:50
40589,17884,2015-11-01,12:42:46
40590,17885,2015-11-01,12:48:29
40592,17886,2015-11-01,13:02:02
40595,17887,2015-11-01,13:09:02
40606,17888,2015-11-01,13:27:37
40607,17889,2015-11-01,13:38:56
40608,17890,2015-11-01,13:58:19
40609,17891,2015-11-01,14:47:07
40610,17892,2015-11-01,14:47:58
40613,17893,2015-11-01,15:08:02
40616,17894,2015-11-01,15:08:37
40617,17895,2015-11-01,15:08:42
40620,17896,2015-11-01,15:13:41
40623,17897,2015-11-01,15:23:34
40624,17898,2015-11-01,15:25:55
40625,17899,2015-11-01,16:00:55
40628,17900,2015-11-01,16:23:44
40629,17901,2015-11-01,16:41:29
40630,17902,2015-11-01,16:45:11
40632,17903,2015-11-01,17:05:12
40634,17904,2015-11-01,17:19:54
40635,17905,2015-11-01,17:24:59
40636,17906,2015-11-01,17:35:13
40639,17907,2015-11-01,17:36:34
40641,17908,2015-11-01,17:44:44
40645,17909,2015-11-01,18:00:11
40646,17910,2015-11-01,18:06:47
40647,17911,2015-11-01,18:11:47
40648,17912,2015-11-01,18:12:24
40650,17913,2015-11-01,18:14:08
40654,17914,2015-11-01,18:25:18
40658,17915,2015-11-01,18:35:41
40661,17916,2015-11-01,18:35:58
40665,17917,2015-11-01,18:36:20
40667,17918,2015-11-01,18:40:22
40668,17919,2015-11-01,18:42:24
40670,17920,2015-11-01,19:00:23
40673,17921,2015-11-01,19:02:56
40675,17922,2015-11-01,19:23:23
40676,17923,2015-11-01,19:30:41
40677,17924,2015-11-01,19:37:52
40678,17925,2015-11-01,19:41:12
40679,17926,2015-11-01,20:34:12
40682,17927,2015-11-01,20:53:55
40683,17928,2015-11-01,21:24:11
40686,17929,2015-11-01,21:38:16
40689,17930,2015-11-01,21:46:33
40690,17931,2015-11-01,22:00:07
40694,17932,2015-11-01,22:26:33
40697,17933,2015-11-01,22:42:12
40699,17934,2015-11-02,11:37:08
40701,17935,2015-11-02,11:42:23
40702,17936,2015-11-02,11:53:33
40703,17937,2015-11-02,11:53:58
40706,17938,2015-11-02,12:02:48
40707,17939,2015-11-02,12:04:30
40708,17940,2015-11-02,12:06:05
40714,17941,2015-11-02,12:13:21
40715,17942,2015-11-02,12:16:41
40717,17943,2015-11-02,12:21:13
40731,17944,2015-11-02,12:22:42
40734,17945,2015-11-02,12:31:31
40738,17946,2015-11-02,12:33:05
40740,17947,2015-11-02,12:44:18
40744,17948,2015-11-02,12:56:12
40745,17949,2015-11-02,13:02:49
40747,17950,2015-11-02,13:18:00
40748,17951,2015-11-02,13:20:05
40750,17952,2015-11-02,13:28:54
40751,17953,2015-11-02,13:41:45
40754,17954,2015-11-02,13:58:13
40756,17955,2015-11-02,13:58:50
40759,17956,2015-11-02,13:59:37
40760,17957,2015-11-02,14:38:16
40763,17958,2015-11-02,14:59:08
40764,17959,2015-11-02,15:12:14
40767,17960,2015-11-02,15:18:09
40770,17961,2015-11-02,15:21:57
40772,17962,2015-11-02,15:37:12
40776,17963,2015-11-02,15:48:53
40778,17964,2015-11-02,16:02:38
40780,17965,2015-11-02,16:14:23
40782,17966,2015-11-02,16:16:12
40784,17967,2015-11-02,16:25:53
40786,17968,2015-11-02,16:32:44
40788,17969,2015-11-02,16:51:39
40791,17970,2015-11-02,17:11:26
40794,17971,2015-11-02,17:21:02
40797,17972,2015-11-02,17:25:36
40798,17973,2015-11-02,17:39:31
40799,17974,2015-11-02,17:56:42
40802,17975,2015-11-02,18:05:44
40804,17976,2015-11-02,18:05:47
40806,17977,2015-11-02,18:11:22
40808,17978,2015-11-02,18:14:20
40812,17979,2015-11-02,18:22:50
40813,17980,2015-11-02,18:31:40
40815,17981,2015-11-02,18:41:50
40817,17982,2015-11-02,19:26:57
40818,17983,2015-11-02,19:37:41
40820,17984,2015-11-02,20:12:20
40821,17985,2015-11-02,21:37:59
40824,17986,2015-11-02,21:46:19
40828,17987,2015-11-02,21:48:00
40832,17988,2015-11-02,22:02:10
40833,17989,2015-11-02,22:12:01
40836,17990,2015-11-03,11:57:52
40840,17991,2015-11-03,11:58:14
40841,17992,2015-11-03,11:58:24
40842,17993,2015-11-03,12:01:51
40845,17994,2015-11-03,12:10:54
40847,17995,2015-11-03,12:17:57
40849,17996,2015-11-03,12:26:09
40850,17997,2015-11-03,12:29:23
40856,17998,2015-11-03,12:34:44
40858,17999,2015-11-03,12:38:28
40860,18000,2015-11-03,12:42:10
40871,18001,2015-11-03,12:55:54
40875,18002,2015-11-03,13:20:55
40876,18003,2015-11-03,13:42:53
40877,18004,2015-11-03,13:48:06
40881,18005,2015-11-03,13:57:42
40882,18006,2015-11-03,14:02:39
40883,18007,2015-11-03,14:49:28
40888,18008,2015-11-03,14:57:30
40890,18009,2015-11-03,16:00:16
40893,18010,2015-11-03,16:04:16
40896,18011,2015-11-03,16:09:33
40897,18012,2015-11-03,16:09:37
40899,18013,2015-11-03,16:14:30
40900,18014,2015-11-03,16:24:04
40901,18015,2015-11-03,16:30:51
40902,18016,2015-11-03,16:33:10
40903,18017,2015-11-03,16:45:05
40905,18018,2015-11-03,17:11:54
40908,18019,2015-11-03,17:22:43
40909,18020,2015-11-03,17:30:14
40910,18021,2015-11-03,17:38:10
40914,18022,2015-11-03,17:38:30
40915,18023,2015-11-03,17:41:13
40916,18024,2015-11-03,17:45:29
40919,18025,2015-11-03,17:48:24
40922,18026,2015-11-03,18:21:40
40925,18027,2015-11-03,18:28:33
40928,18028,2015-11-03,18:42:59
40930,18029,2015-11-03,19:37:18
40931,18030,2015-11-03,19:41:18
40932,18031,2015-11-03,19:53:55
40933,18032,2015-11-03,19:54:21
40935,18033,2015-11-03,20:08:27
40937,18034,2015-11-03,20:19:01
40940,18035,2015-11-03,20:33:09
40943,18036,2015-11-03,20:59:07
40945,18037,2015-11-03,22:15:28
40947,18038,2015-11-03,22:50:05
40948,18039,2015-11-04,11:20:23
40949,18040,2015-11-04,11:24:37
40951,18041,2015-11-04,11:41:39
40952,18042,2015-11-04,12:02:55
40953,18043,2015-11-04,12:09:42
40954,18044,2015-11-04,12:22:24
40957,18045,2015-11-04,12:27:02
40959,18046,2015-11-04,12:36:32
40960,18047,2015-11-04,12:49:04
40962,18048,2015-11-04,13:03:03
40963,18049,2015-11-04,13:13:25
40968,18050,2015-11-04,13:33:18
40970,18051,2015-11-04,13:35:54
40971,18052,2015-11-04,13:47:41
40981,18053,2015-11-04,13:48:27
40983,18054,2015-11-04,13:52:02
40990,18055,2015-11-04,14:05:32
40991,18056,2015-11-04,15:18:54
40993,18057,2015-11-04,15:56:22
40996,18058,2015-11-04,16:03:28
40998,18059,2015-11-04,16:37:41
41000,18060,2015-11-04,16:44:46
41004,18061,2015-11-04,17:08:14
41007,18062,2015-11-04,17:19:09
41011,18063,2015-11-04,17:22:24
41012,18064,2015-11-04,17:43:04
41013,18065,2015-11-04,17:58:28
41014,18066,2015-11-04,18:07:14
41015,18067,2015-11-04,18:09:08
41018,18068,2015-11-04,18:24:34
41022,18069,2015-11-04,18:39:04
41024,18070,2015-11-04,18:40:52
41025,18071,2015-11-04,18:48:35
41028,18072,2015-11-04,18:53:56
41029,18073,2015-11-04,18:53:57
41033,18074,2015-11-04,18:57:13
41035,18075,2015-11-04,18:57:29
41038,18076,2015-11-04,19:02:42
41040,18077,2015-11-04,19:11:11
41043,18078,2015-11-04,19:49:02
41047,18079,2015-11-04,20:12:36
41050,18080,2015-11-04,20:22:06
41051,18081,2015-11-04,20:30:07
41055,18082,2015-11-04,20:36:45
41059,18083,2015-11-04,20:55:49
41062,18084,2015-11-04,21:46:37
41064,18085,2015-11-04,22:01:13
41065,18086,2015-11-04,22:05:05
41067,18087,2015-11-04,22:09:13
41069,18088,2015-11-05,11:16:55
41070,18089,2015-11-05,11:17:06
41071,18090,2015-11-05,11:31:32
41073,18091,2015-11-05,11:47:37
41074,18092,2015-11-05,12:04:24
41075,18093,2015-11-05,12:05:29
41076,18094,2015-11-05,12:06:25
41077,18095,2015-11-05,12:14:39
41079,18096,2015-11-05,12:15:40
41081,18097,2015-11-05,12:19:05
41082,18098,2015-11-05,12:20:46
41086,18099,2015-11-05,12:25:44
41087,18100,2015-11-05,12:29:48
41090,18101,2015-11-05,12:35:53
41091,18102,2015-11-05,12:38:17
41092,18103,2015-11-05,12:46:18
41093,18104,2015-11-05,12:50:58
41094,18105,2015-11-05,12:58:43
41096,18106,2015-11-05,13:03:43
41099,18107,2015-11-05,13:23:10
41101,18108,2015-11-05,13:46:36
41104,18109,2015-11-05,13:54:42
41105,18110,2015-11-05,14:12:29
41119,18111,2015-11-05,14:51:45
41121,18112,2015-11-05,15:15:02
41124,18113,2015-11-05,15:21:36
41126,18114,2015-11-05,15:22:16
41128,18115,2015-11-05,15:22:29
41131,18116,2015-11-05,15:23:17
41133,18117,2015-11-05,15:23:30
41134,18118,2015-11-05,15:23:52
41138,18119,2015-11-05,15:29:54
41140,18120,2015-11-05,15:46:04
41141,18121,2015-11-05,16:12:34
41143,18122,2015-11-05,16:21:36
41145,18123,2015-11-05,16:26:09
41147,18124,2015-11-05,16:34:13
41149,18125,2015-11-05,16:37:18
41150,18126,2015-11-05,17:06:46
41153,18127,2015-11-05,17:16:04
41156,18128,2015-11-05,17:17:16
41157,18129,2015-11-05,18:28:21
41159,18130,2015-11-05,18:29:31
41163,18131,2015-11-05,18:54:32
41165,18132,2015-11-05,19:17:01
41168,18133,2015-11-05,19:39:49
41170,18134,2015-11-05,19:52:06
41171,18135,2015-11-05,20:15:31
41173,18136,2015-11-05,20:18:36
41176,18137,2015-11-05,20:24:27
41177,18138,2015-11-05,20:28:16
41181,18139,2015-11-05,20:28:52
41183,18140,2015-11-05,20:29:05
41184,18141,2015-11-05,20:41:39
41188,18142,2015-11-05,20:48:17
41189,18143,2015-11-05,21:08:11
41190,18144,2015-11-05,21:32:22
41192,18145,2015-11-05,22:13:38
41193,18146,2015-11-06,11:16:47
41194,18147,2015-11-06,11:21:21
41197,18148,2015-11-06,11:21:27
41201,18149,2015-11-06,11:25:22
41206,18150,2015-11-06,11:41:58
41210,18151,2015-11-06,11:46:23
41214,18152,2015-11-06,11:54:13
41216,18153,2015-11-06,11:58:09
41218,18154,2015-11-06,12:05:47
41220,18155,2015-11-06,12:15:15
41222,18156,2015-11-06,12:19:01
41223,18157,2015-11-06,12:27:27
41227,18158,2015-11-06,12:29:19
41231,18159,2015-11-06,12:29:31
41235,18160,2015-11-06,12:30:45
41236,18161,2015-11-06,12:38:14
41237,18162,2015-11-06,12:51:56
41239,18163,2015-11-06,13:01:56
41241,18164,2015-11-06,13:20:26
41242,18165,2015-11-06,13:23:28
41256,18166,2015-11-06,13:34:29
41259,18167,2015-11-06,13:35:40
41260,18168,2015-11-06,13:56:01
41261,18169,2015-11-06,14:05:13
41271,18170,2015-11-06,14:10:51
41273,18171,2015-11-06,14:13:42
41275,18172,2015-11-06,14:16:37
41276,18173,2015-11-06,15:02:38
41277,18174,2015-11-06,15:09:33
41280,18175,2015-11-06,15:33:21
41281,18176,2015-11-06,15:36:37
41283,18177,2015-11-06,15:41:54
41286,18178,2015-11-06,16:14:47
41290,18179,2015-11-06,16:19:50
41294,18180,2015-11-06,16:39:11
41296,18181,2015-11-06,16:59:01
41298,18182,2015-11-06,17:02:26
41300,18183,2015-11-06,17:18:34
41301,18184,2015-11-06,17:27:31
41303,18185,2015-11-06,17:38:35
41307,18186,2015-11-06,17:50:15
41311,18187,2015-11-06,17:54:07
41313,18188,2015-11-06,17:54:37
41315,18189,2015-11-06,18:07:04
41317,18190,2015-11-06,18:19:29
41319,18191,2015-11-06,18:23:07
41321,18192,2015-11-06,18:24:12
41322,18193,2015-11-06,18:31:46
41325,18194,2015-11-06,18:35:12
41329,18195,2015-11-06,18:35:16
41333,18196,2015-11-06,18:53:16
41334,18197,2015-11-06,19:13:37
41336,18198,2015-11-06,19:17:30
41338,18199,2015-11-06,19:25:07
41341,18200,2015-11-06,20:02:28
41343,18201,2015-11-06,20:12:39
41344,18202,2015-11-06,20:17:32
41346,18203,2015-11-06,20:17:59
41347,18204,2015-11-06,20:41:27
41350,18205,2015-11-06,20:45:57
41351,18206,2015-11-06,20:59:34
41352,18207,2015-11-06,21:00:25
41355,18208,2015-11-06,21:03:10
41356,18209,2015-11-06,21:28:27
41357,18210,2015-11-06,21:33:35
41361,18211,2015-11-06,21:44:54
41364,18212,2015-11-06,21:50:23
41366,18213,2015-11-06,21:57:44
41368,18214,2015-11-06,21:59:08
41369,18215,2015-11-06,22:02:26
41372,18216,2015-11-06,22:09:38
41374,18217,2015-11-06,22:16:28
41375,18218,2015-11-06,22:59:20
41378,18219,2015-11-07,11:39:39
41380,18220,2015-11-07,11:42:21
41381,18221,2015-11-07,12:57:08
41384,18222,2015-11-07,12:58:36
41387,18223,2015-11-07,13:07:13
41396,18224,2015-11-07,13:25:40
41397,18225,2015-11-07,13:33:43
41401,18226,2015-11-07,13:37:35
41402,18227,2015-11-07,13:44:01
41405,18228,2015-11-07,14:37:06
41407,18229,2015-11-07,14:47:53
41409,18230,2015-11-07,15:01:58
41410,18231,2015-11-07,15:08:01
41411,18232,2015-11-07,15:15:11
41419,18233,2015-11-07,15:25:09
41420,18234,2015-11-07,15:35:48
41422,18235,2015-11-07,15:55:14
41423,18236,2015-11-07,16:21:30
41426,18237,2015-11-07,16:27:45
41430,18238,2015-11-07,16:43:03
41433,18239,2015-11-07,16:44:22
41436,18240,2015-11-07,16:47:30
41438,18241,2015-11-07,16:49:42
41440,18242,2015-11-07,16:52:48
41442,18243,2015-11-07,16:57:40
41446,18244,2015-11-07,17:01:54
41448,18245,2015-11-07,17:03:45
41451,18246,2015-11-07,17:18:45
41453,18247,2015-11-07,17:19:09
41455,18248,2015-11-07,17:22:03
41456,18249,2015-11-07,17:25:53
41458,18250,2015-11-07,17:26:24
41462,18251,2015-11-07,17:27:04
41465,18252,2015-11-07,17:42:34
41468,18253,2015-11-07,17:47:14
41471,18254,2015-11-07,17:54:15
41475,18255,2015-11-07,17:59:54
41476,18256,2015-11-07,18:13:14
41480,18257,2015-11-07,18:20:11
41483,18258,2015-11-07,18:23:08
41487,18259,2015-11-07,18:28:50
41489,18260,2015-11-07,18:31:37
41490,18261,2015-11-07,18:36:44
41492,18262,2015-11-07,18:38:43
41494,18263,2015-11-07,18:44:28
41495,18264,2015-11-07,18:58:02
41496,18265,2015-11-07,19:10:12
41497,18266,2015-11-07,19:30:04
41499,18267,2015-11-07,19:38:12
41502,18268,2015-11-07,19:43:35
41503,18269,2015-11-07,20:03:12
41504,18270,2015-11-07,20:06:37
41505,18271,2015-11-07,20:25:25
41509,18272,2015-11-07,20:28:31
41512,18273,2015-11-07,20:31:03
41516,18274,2015-11-07,20:45:04
41520,18275,2015-11-07,21:16:47
41523,18276,2015-11-07,22:05:09
41526,18277,2015-11-07,22:25:09
41528,18278,2015-11-07,22:52:19
41530,18279,2015-11-07,22:53:51
41534,18280,2015-11-08,11:50:27
41549,18281,2015-11-08,12:12:25
41550,18282,2015-11-08,12:42:26
41551,18283,2015-11-08,12:45:26
41552,18284,2015-11-08,12:58:39
41555,18285,2015-11-08,13:08:08
41556,18286,2015-11-08,13:13:56
41568,18287,2015-11-08,13:40:18
41571,18288,2015-11-08,14:05:34
41573,18289,2015-11-08,14:20:40
41574,18290,2015-11-08,14:23:13
41575,18291,2015-11-08,14:38:26
41577,18292,2015-11-08,15:06:32
41579,18293,2015-11-08,15:12:18
41580,18294,2015-11-08,15:16:10
41581,18295,2015-11-08,15:24:33
41584,18296,2015-11-08,15:38:22
41587,18297,2015-11-08,15:39:51
41588,18298,2015-11-08,15:41:17
41590,18299,2015-11-08,16:13:46
41593,18300,2015-11-08,16:18:29
41594,18301,2015-11-08,16:26:31
41595,18302,2015-11-08,16:30:14
41596,18303,2015-11-08,16:36:44
41600,18304,2015-11-08,16:38:50
41603,18305,2015-11-08,16:38:56
41604,18306,2015-11-08,17:04:45
41605,18307,2015-11-08,17:42:02
41608,18308,2015-11-08,17:53:22
41611,18309,2015-11-08,17:53:33
41613,18310,2015-11-08,17:58:19
41617,18311,2015-11-08,18:01:04
41621,18312,2015-11-08,18:01:23
41623,18313,2015-11-08,18:02:50
41625,18314,2015-11-08,18:03:05
41628,18315,2015-11-08,18:26:49
41632,18316,2015-11-08,18:31:56
41634,18317,2015-11-08,18:33:13
41637,18318,2015-11-08,18:38:45
41639,18319,2015-11-08,18:50:20
41643,18320,2015-11-08,18:56:26
41645,18321,2015-11-08,18:59:51
41646,18322,2015-11-08,19:05:06
41647,18323,2015-11-08,19:05:22
41650,18324,2015-11-08,19:38:13
41651,18325,2015-11-08,21:40:48
41652,18326,2015-11-08,21:59:54
41656,18327,2015-11-08,22:24:03
41659,18328,2015-11-09,11:31:44
41660,18329,2015-11-09,11:45:34
41661,18330,2015-11-09,11:45:39
41662,18331,2015-11-09,11:54:18
41663,18332,2015-11-09,11:59:53
41664,18333,2015-11-09,12:06:33
41668,18334,2015-11-09,12:19:50
41669,18335,2015-11-09,12:20:39
41670,18336,2015-11-09,12:26:23
41673,18337,2015-11-09,12:33:39
41674,18338,2015-11-09,12:37:16
41676,18339,2015-11-09,12:45:12
41681,18340,2015-11-09,12:49:43
41685,18341,2015-11-09,13:00:32
41686,18342,2015-11-09,13:01:07
41694,18343,2015-11-09,13:07:24
41697,18344,2015-11-09,13:11:01
41701,18345,2015-11-09,13:13:10
41712,18346,2015-11-09,13:16:31
41713,18347,2015-11-09,13:18:06
41714,18348,2015-11-09,13:32:23
41718,18349,2015-11-09,13:48:16
41721,18350,2015-11-09,13:58:58
41723,18351,2015-11-09,14:38:13
41725,18352,2015-11-09,14:52:31
41726,18353,2015-11-09,14:58:03
41729,18354,2015-11-09,15:18:00
41733,18355,2015-11-09,15:22:26
41735,18356,2015-11-09,15:23:43
41736,18357,2015-11-09,15:31:42
41737,18358,2015-11-09,15:40:43
41739,18359,2015-11-09,15:50:03
41742,18360,2015-11-09,16:12:01
41745,18361,2015-11-09,16:17:20
41748,18362,2015-11-09,16:36:31
41750,18363,2015-11-09,17:29:21
41751,18364,2015-11-09,17:30:16
41753,18365,2015-11-09,17:42:40
41754,18366,2015-11-09,17:51:52
41758,18367,2015-11-09,18:00:07
41760,18368,2015-11-09,18:41:54
41762,18369,2015-11-09,18:59:31
41763,18370,2015-11-09,19:02:39
41765,18371,2015-11-09,19:16:53
41769,18372,2015-11-09,19:33:15
41773,18373,2015-11-09,19:36:11
41774,18374,2015-11-09,19:45:39
41775,18375,2015-11-09,19:51:38
41777,18376,2015-11-09,19:57:45
41778,18377,2015-11-09,20:11:50
41782,18378,2015-11-09,20:17:20
41783,18379,2015-11-09,20:23:33
41786,18380,2015-11-09,20:25:03
41787,18381,2015-11-09,20:55:32
41789,18382,2015-11-09,21:01:50
41790,18383,2015-11-09,21:08:03
41791,18384,2015-11-09,21:13:21
41793,18385,2015-11-09,21:14:14
41797,18386,2015-11-09,21:53:31
41799,18387,2015-11-09,22:02:22
41802,18388,2015-11-09,22:11:41
41805,18389,2015-11-10,11:19:51
41809,18390,2015-11-10,11:32:35
41810,18391,2015-11-10,11:52:52
41811,18392,2015-11-10,12:11:22
41812,18393,2015-11-10,12:27:20
41814,18394,2015-11-10,12:30:54
41816,18395,2015-11-10,12:33:57
41819,18396,2015-11-10,12:34:06
41822,18397,2015-11-10,12:37:31
41823,18398,2015-11-10,12:43:44
41824,18399,2015-11-10,13:08:13
41827,18400,2015-11-10,13:10:19
41828,18401,2015-11-10,13:10:40
41836,18402,2015-11-10,13:16:51
41837,18403,2015-11-10,13:18:05
41838,18404,2015-11-10,13:26:52
41841,18405,2015-11-10,13:41:09
41843,18406,2015-11-10,13:43:49
41844,18407,2015-11-10,13:48:46
41845,18408,2015-11-10,13:59:49
41847,18409,2015-11-10,14:22:40
41848,18410,2015-11-10,14:37:17
41850,18411,2015-11-10,15:15:49
41853,18412,2015-11-10,15:21:54
41854,18413,2015-11-10,15:29:09
41855,18414,2015-11-10,15:29:50
41857,18415,2015-11-10,16:09:07
41860,18416,2015-11-10,16:19:30
41861,18417,2015-11-10,16:23:21
41863,18418,2015-11-10,16:27:45
41864,18419,2015-11-10,16:39:35
41865,18420,2015-11-10,16:42:23
41866,18421,2015-11-10,16:58:03
41867,18422,2015-11-10,17:00:18
41871,18423,2015-11-10,17:03:56
41873,18424,2015-11-10,17:10:04
41875,18425,2015-11-10,17:28:43
41878,18426,2015-11-10,17:28:46
41881,18427,2015-11-10,17:31:18
41883,18428,2015-11-10,17:39:26
41884,18429,2015-11-10,17:53:57
41885,18430,2015-11-10,18:10:37
41889,18431,2015-11-10,18:10:54
41892,18432,2015-11-10,18:22:53
41893,18433,2015-11-10,18:28:02
41894,18434,2015-11-10,18:34:43
41897,18435,2015-11-10,18:35:20
41899,18436,2015-11-10,18:43:22
41900,18437,2015-11-10,19:01:26
41902,18438,2015-11-10,19:14:40
41904,18439,2015-11-10,19:14:56
41905,18440,2015-11-10,19:24:36
41908,18441,2015-11-10,19:33:02
41912,18442,2015-11-10,19:49:13
41913,18443,2015-11-10,19:57:39
41917,18444,2015-11-10,20:01:02
41918,18445,2015-11-10,20:08:13
